date,store_nbr,family,unit_sales,n_items_on_promo,city,state,type,cluster,oil_price,is_holiday
2015-10-26,8,POULTRY,554.805,0,Quito,Pichincha,D,8,43.19,False
2015-10-27,8,POULTRY,471.032,0,Quito,Pichincha,D,8,43.21,False
2015-10-28,8,POULTRY,652.999,0,Quito,Pichincha,D,8,45.93,False
2015-10-29,8,POULTRY,438.521,0,Quito,Pichincha,D,8,46.02,False
2015-10-30,8,POULTRY,879.6610000000001,37,Quito,Pichincha,D,8,46.6,False
2015-10-31,8,POULTRY,747.622,0,Quito,Pichincha,D,8,46.6,False
2015-11-01,8,POULTRY,627.472,0,Quito,Pichincha,D,8,46.6,False
2015-11-02,8,POULTRY,554.759,0,Quito,Pichincha,D,8,46.12,True
2015-11-03,8,POULTRY,844.326,0,Quito,Pichincha,D,8,47.88,True
2015-11-04,8,POULTRY,696.6560000000001,0,Quito,Pichincha,D,8,46.32,False
2015-11-05,8,POULTRY,668.289,0,Quito,Pichincha,D,8,45.27,False
2015-11-06,8,POULTRY,950.292,38,Quito,Pichincha,D,8,44.32,True
2015-11-07,8,POULTRY,1084.329,0,Quito,Pichincha,D,8,44.32,True
2015-11-08,8,POULTRY,817.984,0,Quito,Pichincha,D,8,44.32,False
2015-11-09,8,POULTRY,577.312,0,Quito,Pichincha,D,8,43.87,False
2015-11-10,8,POULTRY,533.095,0,Quito,Pichincha,D,8,44.23,True
2015-11-11,8,POULTRY,631.27,0,Quito,Pichincha,D,8,42.95,True
2015-11-12,8,POULTRY,457.558,0,Quito,Pichincha,D,8,41.74,True
2015-11-13,8,POULTRY,891.6410000000001,39,Quito,Pichincha,D,8,40.69,False
2015-11-14,8,POULTRY,883.616,0,Quito,Pichincha,D,8,40.69,False
2015-11-15,8,POULTRY,945.735,0,Quito,Pichincha,D,8,40.69,False
2015-11-16,8,POULTRY,652.982,0,Quito,Pichincha,D,8,41.68,False
2015-11-17,8,POULTRY,539.933,0,Quito,Pichincha,D,8,40.73,False
2015-11-18,8,POULTRY,642.9110000000001,1,Quito,Pichincha,D,8,40.75,False
2015-11-19,8,POULTRY,472.899,0,Quito,Pichincha,D,8,40.55,False
2015-11-20,8,POULTRY,992.351,39,Quito,Pichincha,D,8,39.39,False
2015-11-21,8,POULTRY,854.389,0,Quito,Pichincha,D,8,39.39,False
2015-11-22,8,POULTRY,948.823,0,Quito,Pichincha,D,8,39.39,False
2015-11-23,8,POULTRY,665.5939999999999,0,Quito,Pichincha,D,8,39.27,False
2015-11-24,8,POULTRY,504.058,0,Quito,Pichincha,D,8,40.89,False
2015-11-25,8,POULTRY,613.404,2,Quito,Pichincha,D,8,41.22,False
2015-11-26,8,POULTRY,461.46999999999997,1,Quito,Pichincha,D,8,41.22,False
2015-11-27,8,POULTRY,862.845,38,Quito,Pichincha,D,8,40.57,True
2015-11-28,8,POULTRY,809.425,0,Quito,Pichincha,D,8,40.57,False
2015-11-29,8,POULTRY,902.229,2,Quito,Pichincha,D,8,40.57,False
2015-11-30,8,POULTRY,660.806,0,Quito,Pichincha,D,8,40.43,True
2015-12-01,8,POULTRY,703.677,0,Quito,Pichincha,D,8,40.58,False
2015-12-02,8,POULTRY,783.638,0,Quito,Pichincha,D,8,39.93,False
2015-12-03,8,POULTRY,496.542,1,Quito,Pichincha,D,8,41.08,False
2015-12-04,8,POULTRY,821.483,41,Quito,Pichincha,D,8,40.0,False
2015-12-05,8,POULTRY,790.293,0,Quito,Pichincha,D,8,40.0,True
2015-12-06,8,POULTRY,961.634,0,Quito,Pichincha,D,8,40.0,True
2015-12-07,8,POULTRY,699.069,0,Quito,Pichincha,D,8,37.64,False
2015-12-08,8,POULTRY,582.163,0,Quito,Pichincha,D,8,37.46,True
2015-12-09,8,POULTRY,562.616,0,Quito,Pichincha,D,8,37.16,False
2015-12-10,8,POULTRY,426.059,0,Quito,Pichincha,D,8,36.76,False
2015-12-11,8,POULTRY,909.733,41,Quito,Pichincha,D,8,35.65,False
2015-12-12,8,POULTRY,890.803,0,Quito,Pichincha,D,8,35.65,False
2015-12-13,8,POULTRY,819.747,0,Quito,Pichincha,D,8,35.65,False
2015-12-14,8,POULTRY,617.576,0,Quito,Pichincha,D,8,36.31,False
2015-12-15,8,POULTRY,551.474,1,Quito,Pichincha,D,8,37.32,False
2015-12-16,8,POULTRY,718.255,0,Quito,Pichincha,D,8,35.55,False
2015-12-17,8,POULTRY,562.538,0,Quito,Pichincha,D,8,34.98,False
2015-12-18,8,POULTRY,823.723,39,Quito,Pichincha,D,8,34.72,False
2015-12-19,8,POULTRY,819.382,0,Quito,Pichincha,D,8,34.72,False
2015-12-20,8,POULTRY,826.6419999999999,0,Quito,Pichincha,D,8,34.72,False
2015-12-21,8,POULTRY,1136.831,0,Quito,Pichincha,D,8,34.55,True
2015-12-22,8,POULTRY,662.424,0,Quito,Pichincha,D,8,36.12,True
2015-12-23,8,POULTRY,838.405,0,Quito,Pichincha,D,8,36.76,True
2015-12-24,8,POULTRY,546.28,0,Quito,Pichincha,D,8,37.62,True
2015-12-26,8,POULTRY,685.205,0,Quito,Pichincha,D,8,37.62,True
2015-12-27,8,POULTRY,491.438,1,Quito,Pichincha,D,8,37.62,False
2015-12-28,8,POULTRY,521.4639999999999,0,Quito,Pichincha,D,8,36.36,False
2015-12-29,8,POULTRY,525.233,0,Quito,Pichincha,D,8,37.88,False
2015-12-30,8,POULTRY,732.55,0,Quito,Pichincha,D,8,36.59,False
2015-12-31,8,POULTRY,488.906,1,Quito,Pichincha,D,8,37.13,True
2016-01-02,8,POULTRY,613.681,0,Quito,Pichincha,D,8,37.13,False
2016-01-03,8,POULTRY,780.28,0,Quito,Pichincha,D,8,37.13,False
2016-01-04,8,POULTRY,734.359,0,Quito,Pichincha,D,8,36.81,False
2016-01-05,8,POULTRY,596.2,0,Quito,Pichincha,D,8,35.97,False
2016-01-06,8,POULTRY,743.143,0,Quito,Pichincha,D,8,33.97,False
2016-01-07,8,POULTRY,603.1,2,Quito,Pichincha,D,8,33.29,False
2016-01-08,8,POULTRY,954.292,38,Quito,Pichincha,D,8,33.2,False
2016-01-09,8,POULTRY,839.268,0,Quito,Pichincha,D,8,33.2,False
2016-01-10,8,POULTRY,871.86,0,Quito,Pichincha,D,8,33.2,False
2016-01-11,8,POULTRY,638.272,1,Quito,Pichincha,D,8,31.42,False
2016-01-12,8,POULTRY,546.738,1,Quito,Pichincha,D,8,30.42,False
2016-01-13,8,POULTRY,586.776,0,Quito,Pichincha,D,8,30.42,False
2016-01-14,8,POULTRY,462.525,0,Quito,Pichincha,D,8,31.22,False
2016-01-15,8,POULTRY,840.388,41,Quito,Pichincha,D,8,29.45,False
2016-01-16,8,POULTRY,849.0690000000001,1,Quito,Pichincha,D,8,29.45,False
2016-01-17,8,POULTRY,960.3000000000001,1,Quito,Pichincha,D,8,29.45,False
2016-01-18,8,POULTRY,640.386,0,Quito,Pichincha,D,8,29.45,False
2016-01-19,8,POULTRY,634.359,2,Quito,Pichincha,D,8,28.47,False
2016-01-20,8,POULTRY,591.815,2,Quito,Pichincha,D,8,26.68,False
2016-01-21,8,POULTRY,462.382,0,Quito,Pichincha,D,8,29.55,False
2016-01-22,8,POULTRY,858.563,39,Quito,Pichincha,D,8,32.07,False
2016-01-23,8,POULTRY,760.524,0,Quito,Pichincha,D,8,32.07,False
2016-01-24,8,POULTRY,787.788,0,Quito,Pichincha,D,8,32.07,False
2016-01-25,8,POULTRY,617.368,0,Quito,Pichincha,D,8,30.31,False
2016-01-26,8,POULTRY,537.727,0,Quito,Pichincha,D,8,29.54,False
2016-01-27,8,POULTRY,568.652,0,Quito,Pichincha,D,8,32.32,False
2016-01-28,8,POULTRY,443.896,0,Quito,Pichincha,D,8,33.21,False
2016-01-29,8,POULTRY,732.0500000000001,40,Quito,Pichincha,D,8,33.66,False
2016-01-30,8,POULTRY,955.751,0,Quito,Pichincha,D,8,33.66,False
2016-01-31,8,POULTRY,897.893,0,Quito,Pichincha,D,8,33.66,False
2016-02-01,8,POULTRY,681.486,0,Quito,Pichincha,D,8,31.62,False
2016-02-02,8,POULTRY,555.014,0,Quito,Pichincha,D,8,29.9,False
2016-02-03,8,POULTRY,649.917,0,Quito,Pichincha,D,8,32.29,False
2016-02-04,8,POULTRY,519.614,0,Quito,Pichincha,D,8,31.63,False
2016-02-05,8,POULTRY,798.485,40,Quito,Pichincha,D,8,30.86,False
2016-02-06,8,POULTRY,697.272,0,Quito,Pichincha,D,8,30.86,False
2016-02-07,8,POULTRY,486.07800000000003,0,Quito,Pichincha,D,8,30.86,False
2016-02-08,8,POULTRY,453.817,0,Quito,Pichincha,D,8,29.71,True
2016-02-09,8,POULTRY,528.863,0,Quito,Pichincha,D,8,27.96,True
2016-02-10,8,POULTRY,579.462,0,Quito,Pichincha,D,8,27.54,False
2016-02-11,8,POULTRY,496.602,0,Quito,Pichincha,D,8,26.19,False
2016-02-12,8,POULTRY,822.585,40,Quito,Pichincha,D,8,29.32,False
2016-02-13,8,POULTRY,772.725,0,Quito,Pichincha,D,8,29.32,False
2016-02-14,8,POULTRY,751.315,0,Quito,Pichincha,D,8,29.32,False
2016-02-15,8,POULTRY,614.388,0,Quito,Pichincha,D,8,29.32,False
2016-02-16,8,POULTRY,581.17,0,Quito,Pichincha,D,8,29.05,False
2016-02-17,8,POULTRY,648.495,0,Quito,Pichincha,D,8,30.68,False
2016-02-18,8,POULTRY,485.382,0,Quito,Pichincha,D,8,30.77,False
2016-02-19,8,POULTRY,871.932,38,Quito,Pichincha,D,8,29.59,False
2016-02-20,8,POULTRY,785.367,0,Quito,Pichincha,D,8,29.59,False
2016-02-21,8,POULTRY,754.212,0,Quito,Pichincha,D,8,29.59,False
2016-02-22,8,POULTRY,608.754,0,Quito,Pichincha,D,8,31.37,False
2016-02-23,8,POULTRY,468.038,0,Quito,Pichincha,D,8,31.84,False
2016-02-24,8,POULTRY,665.795,0,Quito,Pichincha,D,8,30.35,False
2016-02-25,8,POULTRY,400.28000000000003,0,Quito,Pichincha,D,8,31.4,False
2016-02-26,8,POULTRY,873.3679999999999,40,Quito,Pichincha,D,8,31.65,False
2016-02-27,8,POULTRY,742.965,0,Quito,Pichincha,D,8,31.65,False
2016-02-28,8,POULTRY,807.602,0,Quito,Pichincha,D,8,31.65,False
2016-02-29,8,POULTRY,540.455,0,Quito,Pichincha,D,8,32.74,False
2016-03-01,8,POULTRY,627.886,0,Quito,Pichincha,D,8,34.39,False
2016-03-02,8,POULTRY,679.556,0,Quito,Pichincha,D,8,34.57,True
2016-03-03,8,POULTRY,494.367,0,Quito,Pichincha,D,8,34.56,False
2016-03-04,8,POULTRY,821.216,42,Quito,Pichincha,D,8,35.91,False
2016-03-05,8,POULTRY,883.059,0,Quito,Pichincha,D,8,35.91,False
2016-03-06,8,POULTRY,802.554,0,Quito,Pichincha,D,8,35.91,False
2016-03-07,8,POULTRY,543.277,0,Quito,Pichincha,D,8,37.9,False
2016-03-08,8,POULTRY,585.223,0,Quito,Pichincha,D,8,36.67,False
2016-03-09,8,POULTRY,664.895,0,Quito,Pichincha,D,8,37.62,False
2016-03-10,8,POULTRY,446.032,0,Quito,Pichincha,D,8,37.77,False
2016-03-11,8,POULTRY,921.639,39,Quito,Pichincha,D,8,38.51,False
2016-03-12,8,POULTRY,729.469,0,Quito,Pichincha,D,8,38.51,False
2016-03-13,8,POULTRY,886.078,0,Quito,Pichincha,D,8,38.51,False
2016-03-14,8,POULTRY,585.58,0,Quito,Pichincha,D,8,37.2,False
2016-03-15,8,POULTRY,471.797,0,Quito,Pichincha,D,8,36.32,False
2016-03-16,8,POULTRY,679.8919999999999,0,Quito,Pichincha,D,8,38.43,False
2016-03-17,8,POULTRY,463.273,0,Quito,Pichincha,D,8,40.17,False
2016-03-18,8,POULTRY,831.647,41,Quito,Pichincha,D,8,39.47,False
2016-03-19,8,POULTRY,674.363,0,Quito,Pichincha,D,8,39.47,False
2016-03-20,8,POULTRY,725.213,0,Quito,Pichincha,D,8,39.47,False
2016-03-21,8,POULTRY,535.282,0,Quito,Pichincha,D,8,39.91,False
2016-03-22,8,POULTRY,456.568,0,Quito,Pichincha,D,8,41.45,False
2016-03-23,8,POULTRY,428.963,0,Quito,Pichincha,D,8,38.28,False
2016-03-24,8,POULTRY,377.479,0,Quito,Pichincha,D,8,38.14,False
2016-03-25,8,POULTRY,495.334,40,Quito,Pichincha,D,8,38.14,True
2016-03-26,8,POULTRY,601.209,0,Quito,Pichincha,D,8,38.14,False
2016-03-27,8,POULTRY,659.917,0,Quito,Pichincha,D,8,38.14,False
2016-03-28,8,POULTRY,529.204,0,Quito,Pichincha,D,8,37.99,False
2016-03-29,8,POULTRY,494.633,0,Quito,Pichincha,D,8,36.91,False
2016-03-30,8,POULTRY,605.35,0,Quito,Pichincha,D,8,36.91,False
2016-03-31,8,POULTRY,482.5,0,Quito,Pichincha,D,8,36.94,False
2016-04-01,8,POULTRY,1011.175,41,Quito,Pichincha,D,8,35.36,True
2016-04-02,8,POULTRY,960.7719999999999,0,Quito,Pichincha,D,8,35.36,False
2016-04-03,8,POULTRY,1068.014,0,Quito,Pichincha,D,8,35.36,False
2016-04-04,8,POULTRY,562.864,0,Quito,Pichincha,D,8,34.3,False
2016-04-05,8,POULTRY,652.996,0,Quito,Pichincha,D,8,34.52,False
2016-04-06,8,POULTRY,565.807,0,Quito,Pichincha,D,8,37.74,False
2016-04-07,8,POULTRY,397.25,0,Quito,Pichincha,D,8,37.3,False
2016-04-08,8,POULTRY,964.107,39,Quito,Pichincha,D,8,39.74,False
2016-04-09,8,POULTRY,742.565,1,Quito,Pichincha,D,8,39.74,False
2016-04-10,8,POULTRY,845.145,1,Quito,Pichincha,D,8,39.74,False
2016-04-11,8,POULTRY,620.688,0,Quito,Pichincha,D,8,40.46,False
2016-04-12,8,POULTRY,567.67,0,Quito,Pichincha,D,8,42.12,True
2016-04-13,8,POULTRY,495.10200000000003,0,Quito,Pichincha,D,8,41.7,False
2016-04-14,8,POULTRY,435.51599999999996,0,Quito,Pichincha,D,8,41.45,True
2016-04-15,8,POULTRY,852.232,42,Quito,Pichincha,D,8,40.4,False
2016-04-16,8,POULTRY,903.836,1,Quito,Pichincha,D,8,40.4,True
2016-04-17,8,POULTRY,833.951,0,Quito,Pichincha,D,8,40.4,True
2016-04-18,8,POULTRY,666.073,0,Quito,Pichincha,D,8,39.74,True
2016-04-19,8,POULTRY,617.452,0,Quito,Pichincha,D,8,40.88,True
2016-04-20,8,POULTRY,710.921,1,Quito,Pichincha,D,8,42.72,True
2016-04-21,8,POULTRY,477.338,1,Quito,Pichincha,D,8,43.18,True
2016-04-22,8,POULTRY,802.6850000000001,39,Quito,Pichincha,D,8,42.76,True
2016-04-23,8,POULTRY,743.013,1,Quito,Pichincha,D,8,42.76,True
2016-04-24,8,POULTRY,843.276,0,Quito,Pichincha,D,8,42.76,True
2016-04-25,8,POULTRY,561.434,1,Quito,Pichincha,D,8,41.67,True
2016-04-26,8,POULTRY,457.943,0,Quito,Pichincha,D,8,42.52,True
2016-04-27,8,POULTRY,567.166,0,Quito,Pichincha,D,8,45.29,True
2016-04-28,8,POULTRY,413.264,1,Quito,Pichincha,D,8,46.03,True
2016-04-29,8,POULTRY,907.042,39,Quito,Pichincha,D,8,45.98,True
2016-04-30,8,POULTRY,868.095,0,Quito,Pichincha,D,8,45.98,True
2016-05-01,8,POULTRY,996.121,0,Quito,Pichincha,D,8,45.98,True
2016-05-02,8,POULTRY,665.425,1,Quito,Pichincha,D,8,44.75,True
2016-05-03,8,POULTRY,594.318,1,Quito,Pichincha,D,8,43.65,True
2016-05-04,8,POULTRY,533.748,1,Quito,Pichincha,D,8,43.77,True
2016-05-05,8,POULTRY,532.52,0,Quito,Pichincha,D,8,44.33,True
2016-05-06,8,POULTRY,1023.912,41,Quito,Pichincha,D,8,44.58,True
2016-05-07,8,POULTRY,984.361,1,Quito,Pichincha,D,8,44.58,True
2016-05-08,8,POULTRY,526.501,0,Quito,Pichincha,D,8,44.58,True
2016-05-09,8,POULTRY,646.112,0,Quito,Pichincha,D,8,43.45,True
2016-05-10,8,POULTRY,529.471,0,Quito,Pichincha,D,8,44.68,True
2016-05-11,8,POULTRY,694.847,1,Quito,Pichincha,D,8,46.21,True
2016-05-12,8,POULTRY,373.251,0,Quito,Pichincha,D,8,46.64,True
2016-05-13,8,POULTRY,829.364,39,Quito,Pichincha,D,8,46.22,True
2016-05-14,8,POULTRY,767.722,0,Quito,Pichincha,D,8,46.22,True
2016-05-15,8,POULTRY,829.2950000000001,0,Quito,Pichincha,D,8,46.22,True
2016-05-16,8,POULTRY,661.936,0,Quito,Pichincha,D,8,47.72,True
2016-05-17,8,POULTRY,545.687,1,Quito,Pichincha,D,8,48.29,False
2016-05-18,8,POULTRY,541.2909999999999,1,Quito,Pichincha,D,8,48.12,False
2016-05-19,8,POULTRY,448.226,0,Quito,Pichincha,D,8,48.16,False
2016-05-20,8,POULTRY,857.002,41,Quito,Pichincha,D,8,47.67,False
2016-05-21,8,POULTRY,797.146,1,Quito,Pichincha,D,8,47.67,False
2016-05-22,8,POULTRY,793.29,0,Quito,Pichincha,D,8,47.67,False
2016-05-23,8,POULTRY,634.739,0,Quito,Pichincha,D,8,48.12,False
2016-05-24,8,POULTRY,462.104,0,Quito,Pichincha,D,8,48.04,False
2016-05-25,8,POULTRY,617.382,0,Quito,Pichincha,D,8,49.1,False
2016-05-26,8,POULTRY,445.009,0,Quito,Pichincha,D,8,49.0,False
2016-05-27,8,POULTRY,818.505,41,Quito,Pichincha,D,8,49.36,True
2016-05-28,8,POULTRY,531.092,0,Quito,Pichincha,D,8,49.36,False
2016-05-29,8,POULTRY,699.511,1,Quito,Pichincha,D,8,49.36,False
2016-05-30,8,POULTRY,695.073,0,Quito,Pichincha,D,8,49.36,False
2016-05-31,8,POULTRY,599.928,1,Quito,Pichincha,D,8,49.1,False
2016-06-01,8,POULTRY,567.705,0,Quito,Pichincha,D,8,49.07,False
2016-06-02,8,POULTRY,534.906,0,Quito,Pichincha,D,8,49.14,False
2016-06-03,8,POULTRY,990.9929999999999,42,Quito,Pichincha,D,8,48.69,False
2016-06-04,8,POULTRY,858.563,6,Quito,Pichincha,D,8,48.69,False
2016-06-05,8,POULTRY,865.044,6,Quito,Pichincha,D,8,48.69,False
2016-06-06,8,POULTRY,725.957,6,Quito,Pichincha,D,8,49.71,False
2016-06-07,8,POULTRY,514.991,5,Quito,Pichincha,D,8,50.37,False
2016-06-08,8,POULTRY,581.103,6,Quito,Pichincha,D,8,51.23,False
2016-06-09,8,POULTRY,456.655,9,Quito,Pichincha,D,8,50.52,False
2016-06-10,8,POULTRY,934.718,40,Quito,Pichincha,D,8,49.09,False
2016-06-11,8,POULTRY,794.177,11,Quito,Pichincha,D,8,49.09,False
2016-06-12,8,POULTRY,756.322,9,Quito,Pichincha,D,8,49.09,False
2016-06-13,8,POULTRY,564.629,9,Quito,Pichincha,D,8,48.89,False
2016-06-14,8,POULTRY,508.573,10,Quito,Pichincha,D,8,48.49,False
2016-06-15,8,POULTRY,519.135,10,Quito,Pichincha,D,8,47.92,False
2016-06-16,8,POULTRY,429.642,6,Quito,Pichincha,D,8,46.14,False
2016-06-17,8,POULTRY,926.138,41,Quito,Pichincha,D,8,48.0,False
2016-06-18,8,POULTRY,840.731,0,Quito,Pichincha,D,8,48.0,False
2016-06-19,8,POULTRY,616.081,0,Quito,Pichincha,D,8,48.0,False
2016-06-20,8,POULTRY,631.218,0,Quito,Pichincha,D,8,49.4,False
2016-06-21,8,POULTRY,508.443,0,Quito,Pichincha,D,8,48.95,False
2016-06-22,8,POULTRY,550.0649999999999,0,Quito,Pichincha,D,8,49.16,False
2016-06-23,8,POULTRY,427.185,3,Quito,Pichincha,D,8,49.34,True
2016-06-24,8,POULTRY,697.05,42,Quito,Pichincha,D,8,46.7,False
2016-06-25,8,POULTRY,836.615,4,Quito,Pichincha,D,8,46.7,True
2016-06-26,8,POULTRY,778.972,3,Quito,Pichincha,D,8,46.7,False
2016-06-27,8,POULTRY,518.0840000000001,4,Quito,Pichincha,D,8,45.8,False
2016-06-28,8,POULTRY,457.031,4,Quito,Pichincha,D,8,47.93,False
2016-06-29,8,POULTRY,525.021,3,Quito,Pichincha,D,8,49.85,False
2016-06-30,8,POULTRY,522.347,2,Quito,Pichincha,D,8,48.27,False
2016-07-01,8,POULTRY,905.247,43,Quito,Pichincha,D,8,49.02,False
2016-07-02,8,POULTRY,897.18,3,Quito,Pichincha,D,8,49.02,False
2016-07-03,8,POULTRY,918.689,3,Quito,Pichincha,D,8,49.02,True
2016-07-04,8,POULTRY,605.578,2,Quito,Pichincha,D,8,49.02,False
2016-07-05,8,POULTRY,494.411,3,Quito,Pichincha,D,8,46.73,False
2016-07-06,8,POULTRY,591.341,4,Quito,Pichincha,D,8,47.37,False
2016-07-07,8,POULTRY,417.128,0,Quito,Pichincha,D,8,45.22,False
2016-07-08,8,POULTRY,912.248,42,Quito,Pichincha,D,8,45.37,False
2016-07-09,8,POULTRY,716.954,4,Quito,Pichincha,D,8,45.37,False
2016-07-10,8,POULTRY,714.667,4,Quito,Pichincha,D,8,45.37,False
2016-07-11,8,POULTRY,580.269,4,Quito,Pichincha,D,8,44.73,False
2016-07-12,8,POULTRY,478.983,4,Quito,Pichincha,D,8,46.82,False
2016-07-13,8,POULTRY,543.686,4,Quito,Pichincha,D,8,44.87,False
2016-07-14,8,POULTRY,476.028,1,Quito,Pichincha,D,8,45.64,False
2016-07-15,8,POULTRY,990.569,42,Quito,Pichincha,D,8,45.93,False
2016-07-16,8,POULTRY,709.4929999999999,0,Quito,Pichincha,D,8,45.93,False
2016-07-17,8,POULTRY,813.778,0,Quito,Pichincha,D,8,45.93,False
2016-07-18,8,POULTRY,569.577,0,Quito,Pichincha,D,8,45.23,False
2016-07-19,8,POULTRY,435.554,0,Quito,Pichincha,D,8,44.64,False
2016-07-20,8,POULTRY,555.163,0,Quito,Pichincha,D,8,44.96,False
2016-07-21,8,POULTRY,473.072,0,Quito,Pichincha,D,8,43.96,False
2016-07-22,8,POULTRY,1011.373,42,Quito,Pichincha,D,8,43.41,False
2016-07-23,8,POULTRY,741.766,0,Quito,Pichincha,D,8,43.41,True
2016-07-24,8,POULTRY,765.808,0,Quito,Pichincha,D,8,43.41,True
2016-07-25,8,POULTRY,549.986,0,Quito,Pichincha,D,8,42.4,False
2016-07-26,8,POULTRY,436.94599999999997,0,Quito,Pichincha,D,8,42.16,False
2016-07-27,8,POULTRY,501.748,0,Quito,Pichincha,D,8,41.9,False
2016-07-28,8,POULTRY,415.805,0,Quito,Pichincha,D,8,41.13,False
2016-07-29,8,POULTRY,805.076,42,Quito,Pichincha,D,8,41.54,False
2016-07-30,8,POULTRY,725.576,0,Quito,Pichincha,D,8,41.54,False
2016-07-31,8,POULTRY,759.214,0,Quito,Pichincha,D,8,41.54,False
2016-08-01,8,POULTRY,560.097,0,Quito,Pichincha,D,8,40.05,False
2016-08-02,8,POULTRY,515.396,0,Quito,Pichincha,D,8,39.5,False
2016-08-03,8,POULTRY,644.112,0,Quito,Pichincha,D,8,40.8,False
2016-08-04,8,POULTRY,555.838,0,Quito,Pichincha,D,8,41.92,False
2016-08-05,8,POULTRY,981.305,41,Quito,Pichincha,D,8,41.83,True
2016-08-06,8,POULTRY,657.804,0,Quito,Pichincha,D,8,41.83,False
2016-08-07,8,POULTRY,728.763,0,Quito,Pichincha,D,8,41.83,False
2016-08-08,8,POULTRY,578.117,0,Quito,Pichincha,D,8,43.06,False
2016-08-09,8,POULTRY,462.733,0,Quito,Pichincha,D,8,42.78,False
2016-08-10,8,POULTRY,493.734,0,Quito,Pichincha,D,8,41.75,False
2016-08-11,8,POULTRY,460.844,0,Quito,Pichincha,D,8,43.51,False
2016-08-12,8,POULTRY,747.146,43,Quito,Pichincha,D,8,44.47,True
2016-08-13,8,POULTRY,540.85,0,Quito,Pichincha,D,8,44.47,False
2016-08-14,8,POULTRY,552.0,0,Quito,Pichincha,D,8,44.47,False
2016-08-15,8,POULTRY,668.725,0,Quito,Pichincha,D,8,45.72,True
2016-08-16,8,POULTRY,569.0,0,Quito,Pichincha,D,8,46.57,False
2016-08-17,8,POULTRY,595.638,0,Quito,Pichincha,D,8,46.81,False
2016-08-18,8,POULTRY,465.909,1,Quito,Pichincha,D,8,48.2,False
2016-08-19,8,POULTRY,822.126,41,Quito,Pichincha,D,8,48.48,False
2016-08-20,8,POULTRY,742.357,0,Quito,Pichincha,D,8,48.48,False
2016-08-21,8,POULTRY,675.042,1,Quito,Pichincha,D,8,48.48,False
2016-08-22,8,POULTRY,592.307,0,Quito,Pichincha,D,8,46.8,False
2016-08-23,8,POULTRY,543.323,0,Quito,Pichincha,D,8,47.54,False
2016-08-24,8,POULTRY,502.355,1,Quito,Pichincha,D,8,46.29,True
2016-08-25,8,POULTRY,480.194,0,Quito,Pichincha,D,8,46.97,False
2016-08-26,8,POULTRY,843.076,42,Quito,Pichincha,D,8,47.64,False
2016-08-27,8,POULTRY,762.169,0,Quito,Pichincha,D,8,47.64,False
2016-08-28,8,POULTRY,745.8149999999999,0,Quito,Pichincha,D,8,47.64,False
2016-08-29,8,POULTRY,564.458,0,Quito,Pichincha,D,8,46.97,False
2016-08-30,8,POULTRY,468.409,1,Quito,Pichincha,D,8,46.32,False
2016-08-31,8,POULTRY,616.314,1,Quito,Pichincha,D,8,44.68,False
2016-09-01,8,POULTRY,521.549,1,Quito,Pichincha,D,8,43.17,False
2016-09-02,8,POULTRY,998.987,42,Quito,Pichincha,D,8,44.39,False
2016-09-03,8,POULTRY,772.909,0,Quito,Pichincha,D,8,44.39,False
2016-09-04,8,POULTRY,819.906,1,Quito,Pichincha,D,8,44.39,False
2016-09-05,8,POULTRY,602.17,0,Quito,Pichincha,D,8,44.39,False
2016-09-06,8,POULTRY,635.227,0,Quito,Pichincha,D,8,44.85,False
2016-09-07,8,POULTRY,605.325,0,Quito,Pichincha,D,8,45.47,False
2016-09-08,8,POULTRY,442.134,0,Quito,Pichincha,D,8,47.63,False
2016-09-09,8,POULTRY,942.764,44,Quito,Pichincha,D,8,45.88,False
2016-09-10,8,POULTRY,861.302,0,Quito,Pichincha,D,8,45.88,False
2016-09-11,8,POULTRY,761.296,0,Quito,Pichincha,D,8,45.88,False
2016-09-12,8,POULTRY,561.164,0,Quito,Pichincha,D,8,46.28,False
2016-09-13,8,POULTRY,474.334,0,Quito,Pichincha,D,8,44.91,False
2016-09-14,8,POULTRY,521.088,0,Quito,Pichincha,D,8,43.62,False
2016-09-15,8,POULTRY,433.551,0,Quito,Pichincha,D,8,43.85,False
2016-09-16,8,POULTRY,962.454,44,Quito,Pichincha,D,8,43.04,False
2016-09-17,8,POULTRY,784.155,0,Quito,Pichincha,D,8,43.04,False
2016-09-18,8,POULTRY,791.167,0,Quito,Pichincha,D,8,43.04,False
2016-09-19,8,POULTRY,579.377,0,Quito,Pichincha,D,8,43.34,False
2016-09-20,8,POULTRY,638.133,0,Quito,Pichincha,D,8,43.85,False
2016-09-21,8,POULTRY,561.07,0,Quito,Pichincha,D,8,45.33,False
2016-09-22,8,POULTRY,411.74,0,Quito,Pichincha,D,8,46.1,False
2016-09-23,8,POULTRY,1001.919,41,Quito,Pichincha,D,8,44.36,False
2016-09-24,8,POULTRY,775.209,0,Quito,Pichincha,D,8,44.36,False
2016-09-25,8,POULTRY,824.308,0,Quito,Pichincha,D,8,44.36,False
2016-09-26,8,POULTRY,545.432,0,Quito,Pichincha,D,8,45.6,False
2016-09-27,8,POULTRY,507.707,0,Quito,Pichincha,D,8,44.65,False
2016-09-28,8,POULTRY,513.902,0,Quito,Pichincha,D,8,47.07,True
